,pokedex_number,name,german_name,japanese_name,is_generation_1,is_generation_2,is_generation_3,is_generation_4,is_generation_5,is_generation_6,is_generation_7,is_generation_8,status,species,types,height,weight,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_types,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
827,710,Pumpkaboo Large Size,Irrbis,バケッチャ (Bakeccha),False,False,False,False,False,True,False,False,Normal,Pumpkin Pokémon,"Ghost, Grass",1'08'',16.53 lbs,3,Pickup,Frisk,Insomnia,335,54,66,70,44,55,46,120.0,70.0,67.0,Medium Fast,Amorphous,50.0,20.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
828,710,Pumpkaboo Super Size,Irrbis,バケッチャ (Bakeccha),False,False,False,False,False,True,False,False,Normal,Pumpkin Pokémon,"Ghost, Grass",2'07'',33.07 lbs,3,Pickup,Frisk,Insomnia,335,59,66,70,44,55,41,120.0,70.0,67.0,Medium Fast,Amorphous,50.0,20.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
829,711,Gourgeist Average Size,Pumpdjinn,パンプジン (Pumpjin),False,False,False,False,False,True,False,False,Normal,Pumpkin Pokémon,"Ghost, Grass",2'11'',27.56 lbs,3,Pickup,Frisk,Insomnia,494,65,90,122,58,75,84,60.0,70.0,173.0,Medium Fast,Amorphous,50.0,20.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
830,711,Gourgeist Small Size,Pumpdjinn,パンプジン (Pumpjin),False,False,False,False,False,True,False,False,Normal,Pumpkin Pokémon,"Ghost, Grass",2'04'',20.94 lbs,3,Pickup,Frisk,Insomnia,494,55,85,122,58,75,99,60.0,70.0,173.0,Medium Fast,Amorphous,50.0,20.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
831,711,Gourgeist Large Size,Pumpdjinn,パンプジン (Pumpjin),False,False,False,False,False,True,False,False,Normal,Pumpkin Pokémon,"Ghost, Grass",3'07'',30.86 lbs,3,Pickup,Frisk,Insomnia,494,75,95,122,58,75,69,60.0,70.0,173.0,Medium Fast,Amorphous,50.0,20.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
832,711,Gourgeist Super Size,Pumpdjinn,パンプジン (Pumpjin),False,False,False,False,False,True,False,False,Normal,Pumpkin Pokémon,"Ghost, Grass",5'07'',85.98 lbs,3,Pickup,Frisk,Insomnia,494,85,100,122,58,75,54,60.0,70.0,173.0,Medium Fast,Amorphous,50.0,20.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
833,712,Bergmite,Arktip,カチコール (Kachikohru),False,False,False,False,False,True,False,False,Normal,Ice Chunk Pokémon,Ice,3'03'',219.36 lbs,3,Own Tempo,Ice Body,Sturdy,304,55,69,85,32,35,28,190.0,70.0,61.0,Medium Fast,"Mineral, Monster",50.0,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
834,713,Avalugg,Arktilas,クレベース (Crebase),False,False,False,False,False,True,False,False,Normal,Iceberg Pokémon,Ice,6'07'',1113.33 lbs,3,Own Tempo,Ice Body,Sturdy,514,95,117,184,44,46,28,55.0,70.0,180.0,Medium Fast,"Mineral, Monster",50.0,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
835,714,Noibat,eF-eM,オンバット (Onbat),False,False,False,False,False,True,False,False,Normal,Sound Wave Pokémon,"Flying, Dragon",1'08'',17.64 lbs,3,Frisk,Infiltrator,Telepathy,245,40,30,35,45,40,55,190.0,70.0,49.0,Medium Fast,"Dragon, Flying",50.0,20.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
836,715,Noivern,UHaFnir,オンバーン (Onvern),False,False,False,False,False,True,False,False,Normal,Sound Wave Pokémon,"Flying, Dragon",4'11'',187.39 lbs,3,Frisk,Infiltrator,Telepathy,535,85,70,80,97,80,123,45.0,70.0,187.0,Medium Fast,"Dragon, Flying",50.0,20.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
837,716,Xerneas,Xerneas,ゼルネアス (Xerneas),False,False,False,False,False,True,False,False,Legendary,Life Pokémon,Fairy,9'10'',473.99 lbs,1,Fairy Aura,,,680,126,131,95,131,98,99,45.0,0.0,306.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
838,717,Yveltal,Yveltal,イベルタル (Yveltal),False,False,False,False,False,True,False,False,Legendary,Destruction Pokémon,"Dark, Flying",19'00'',447.54 lbs,1,Dark Aura,,,680,126,131,95,131,98,99,45.0,0.0,306.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
839,718,Zygarde 50% Forme,Zygarde,ジガルデ (Zygarde),False,False,False,False,False,True,False,False,Legendary,Order Pokémon,"Dragon, Ground",16'05'',672.41 lbs,2,Aura Break,Power Construct,,600,108,100,121,81,95,95,3.0,0.0,270.0,Slow,Undiscovered,,120.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
840,718,Zygarde 10% Forme,Zygarde,ジガルデ (Zygarde),False,False,False,False,False,True,False,False,Legendary,Order Pokémon,"Dragon, Ground",3'11'',73.85 lbs,2,Aura Break,Power Construct,,486,54,100,71,61,85,115,3.0,0.0,219.0,Slow,Undiscovered,,120.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
841,718,Zygarde Complete Forme,Zygarde,ジガルデ (Zygarde),False,False,False,False,False,True,False,False,Legendary,Order Pokémon,"Dragon, Ground",14'09'',1344.82 lbs,1,Power Construct,,,708,216,100,121,91,95,85,3.0,0.0,319.0,Slow,Undiscovered,,120.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
842,719,Diancie,Diancie,ディアンシー (Diancie),False,False,False,False,False,True,False,False,Mythical,Jewel Pokémon,"Rock, Fairy",2'04'',19.4 lbs,1,Clear Body,,,600,50,100,150,100,150,50,3.0,70.0,270.0,Slow,Undiscovered,,25.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
843,719,Mega Diancie,Diancie,ディアンシー (Diancie),False,False,False,False,False,True,False,False,Mythical,Jewel Pokémon,"Rock, Fairy",3'07'',61.29 lbs,1,Magic Bounce,,,700,50,160,110,160,110,110,3.0,70.0,315.0,Slow,Undiscovered,,25.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
844,720,Hoopa Hoopa Confined,Hoopa,フーパ (Hoopa),False,False,False,False,False,True,False,False,Mythical,Mischief Pokémon,"Psychic, Ghost",1'08'',19.84 lbs,1,Magician,,,600,80,110,60,150,130,70,3.0,100.0,270.0,Slow,Undiscovered,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
845,720,Hoopa Hoopa Unbound,Hoopa,フーパ (Hoopa),False,False,False,False,False,True,False,False,Mythical,Djinn Pokémon,"Psychic, Dark",21'04'',1080.26 lbs,1,Magician,,,680,80,160,60,170,130,80,3.0,100.0,306.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
846,721,Volcanion,Volcanion,ボルケニオン (Volcanion),False,False,False,False,False,True,False,False,Mythical,Steam Pokémon,"Fire, Water",5'07'',429.9 lbs,1,Water Absorb,,,600,80,110,120,130,90,70,3.0,100.0,270.0,Slow,Undiscovered,,120.0,1.0,0.25,0.0,2.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
847,722,Rowlet,Bauz,モクロー (Mokuroh),False,False,False,False,False,False,True,False,Normal,Grass Quill Pokémon,"Grass, Flying",1'00'',3.31 lbs,2,Overgrow,,Long Reach,320,68,55,55,50,50,42,45.0,70.0,64.0,Medium Slow,Flying,87.5,15.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
848,723,Dartrix,Arboretoss,フクスロー (Fukuthrow),False,False,False,False,False,False,True,False,Normal,Blade Quill Pokémon,"Grass, Flying",2'04'',35.27 lbs,2,Overgrow,,Long Reach,420,78,75,75,70,70,52,45.0,70.0,147.0,Medium Slow,Flying,87.5,15.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
849,724,Decidueye,Silvarro,ジュナイパー (Junaiper),False,False,False,False,False,False,True,False,Normal,Arrow Quill Pokémon,"Grass, Ghost",5'03'',80.69 lbs,2,Overgrow,,Long Reach,530,78,107,75,100,100,70,45.0,70.0,239.0,Medium Slow,Flying,87.5,15.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
850,725,Litten,Flamiau,ニャビー (Nyabby),False,False,False,False,False,False,True,False,Normal,Fire Cat Pokémon,Fire,1'04'',9.48 lbs,2,Blaze,,Intimidate,320,45,65,40,60,40,70,45.0,70.0,64.0,Medium Slow,Field,87.5,15.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
851,726,Torracat,Miezunder,ニャヒート (Nyaheat),False,False,False,False,False,False,True,False,Normal,Fire Cat Pokémon,Fire,2'04'',55.12 lbs,2,Blaze,,Intimidate,420,65,85,50,80,50,90,45.0,70.0,147.0,Medium Slow,Field,87.5,15.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
852,727,Incineroar,Fuegro,ガオガエン (Gaogaen),False,False,False,False,False,False,True,False,Normal,Heel Pokémon,"Fire, Dark",5'11'',182.98 lbs,2,Blaze,,Intimidate,530,95,115,90,80,90,60,45.0,70.0,239.0,Medium Slow,Field,87.5,15.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
853,728,Popplio,Robball,アシマリ (Ashimari),False,False,False,False,False,False,True,False,Normal,Sea Lion Pokémon,Water,1'04'',16.53 lbs,2,Torrent,,Liquid Voice,320,50,54,54,66,56,40,45.0,70.0,64.0,Medium Slow,"Field, Water 1",87.5,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
854,729,Brionne,Marikeck,オシャマリ (Osyamari),False,False,False,False,False,False,True,False,Normal,Pop Star Pokémon,Water,2'00'',38.58 lbs,2,Torrent,,Liquid Voice,420,60,69,69,91,81,50,45.0,70.0,147.0,Medium Slow,"Field, Water 1",87.5,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
855,730,Primarina,Primarene,アシレーヌ (Ashirene),False,False,False,False,False,False,True,False,Normal,Soloist Pokémon,"Water, Fairy",5'11'',97.0 lbs,2,Torrent,,Liquid Voice,530,80,74,74,126,116,60,45.0,70.0,239.0,Medium Slow,"Field, Water 1",87.5,15.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
856,731,Pikipek,Peppeck,ツツケラ (Tsutsukera),False,False,False,False,False,False,True,False,Normal,Woodpecker Pokémon,"Normal, Flying",1'00'',2.65 lbs,3,Keen Eye,Skill Link,Pickup,265,35,75,30,30,30,65,255.0,70.0,53.0,Medium Fast,Flying,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
857,732,Trumbeak,Trompeck,ケララッパ (Kerarappa),False,False,False,False,False,False,True,False,Normal,Bugle Beak Pokémon,"Normal, Flying",2'00'',32.63 lbs,3,Keen Eye,Skill Link,Pickup,355,55,85,50,40,50,75,120.0,70.0,124.0,Medium Fast,Flying,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
858,733,Toucannon,Tukanon,ドデカバシ (Dodekabashi),False,False,False,False,False,False,True,False,Normal,Cannon Pokémon,"Normal, Flying",3'07'',57.32 lbs,3,Keen Eye,Skill Link,Sheer Force,485,80,120,75,75,75,60,45.0,70.0,218.0,Medium Fast,Flying,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
859,734,Yungoos,Mangunior,ヤングース (Youngoose),False,False,False,False,False,False,True,False,Normal,Loitering Pokémon,Normal,1'04'',13.23 lbs,3,Strong Jaw,Stakeout,Adaptability,253,48,70,30,30,30,45,255.0,70.0,51.0,Medium Fast,Field,50.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
860,735,Gumshoos,Manguspektor,デカグース (Dekagoose),False,False,False,False,False,False,True,False,Normal,Stakeout Pokémon,Normal,2'04'',31.31 lbs,3,Strong Jaw,Stakeout,Adaptability,418,88,110,60,55,60,45,127.0,70.0,146.0,Medium Fast,Field,50.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
861,736,Grubbin,Mabula,アゴジムシ (Agojimushi),False,False,False,False,False,False,True,False,Normal,Larva Pokémon,Bug,1'04'',9.7 lbs,1,Swarm,,,300,47,62,45,55,45,46,255.0,70.0,60.0,Medium Fast,Bug,50.0,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
862,737,Charjabug,Akkup,デンヂムシ (Dendimushi),False,False,False,False,False,False,True,False,Normal,Battery Pokémon,"Bug, Electric",1'08'',23.15 lbs,1,Battery,,,400,57,82,95,55,75,36,120.0,70.0,140.0,Medium Fast,Bug,50.0,15.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
863,738,Vikavolt,Donarion,クワガノン (Kuwagannon),False,False,False,False,False,False,True,False,Normal,Stag Beetle Pokémon,"Bug, Electric",4'11'',99.21 lbs,1,Levitate,,,500,77,70,90,145,75,43,45.0,70.0,225.0,Medium Fast,Bug,50.0,15.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
864,739,Crabrawler,Krabbox,マケンカニ (Makenkani),False,False,False,False,False,False,True,False,Normal,Boxing Pokémon,Fighting,2'00'',15.43 lbs,3,Hyper Cutter,Iron Fist,Anger Point,338,47,82,57,42,47,63,225.0,70.0,68.0,Medium Fast,Water 3,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
865,740,Crabominable,Krawell,ケケンカニ (Kekenkani),False,False,False,False,False,False,True,False,Normal,Woolly Crab Pokémon,"Fighting, Ice",5'07'',396.83 lbs,3,Hyper Cutter,Iron Fist,Anger Point,478,97,132,77,62,67,43,60.0,70.0,167.0,Medium Fast,Water 3,50.0,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0
866,741,Oricorio Baile Style,Choreogel,オドリドリ (Odoridori),False,False,False,False,False,False,True,False,Normal,Dancing Pokémon,"Fire, Flying",2'00'',7.5 lbs,1,Dancer,,,476,75,70,70,98,70,93,45.0,70.0,167.0,Medium Fast,Flying,25.0,20.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
867,741,Oricorio Pom-Pom Style,Choreogel,オドリドリ (Odoridori),False,False,False,False,False,False,True,False,Normal,Dancing Pokémon,"Electric, Flying",2'00'',7.5 lbs,1,Dancer,,,476,75,70,70,98,70,93,45.0,70.0,167.0,Medium Fast,Flying,25.0,20.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
868,741,Oricorio Pa'u Style,Choreogel,オドリドリ (Odoridori),False,False,False,False,False,False,True,False,Normal,Dancing Pokémon,"Psychic, Flying",2'00'',7.5 lbs,1,Dancer,,,476,75,70,70,98,70,93,45.0,70.0,167.0,Medium Fast,Flying,25.0,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
869,741,Oricorio Sensu Style,Choreogel,オドリドリ (Odoridori),False,False,False,False,False,False,True,False,Normal,Dancing Pokémon,"Ghost, Flying",2'00'',7.5 lbs,1,Dancer,,,476,75,70,70,98,70,93,45.0,70.0,167.0,Medium Fast,Flying,25.0,20.0,0.0,1.0,1.0,2.0,0.5,2.0,0.0,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,1.0,1.0
870,742,Cutiefly,Wommel,アブリー (Abuly),False,False,False,False,False,False,True,False,Normal,Bee Fly Pokémon,"Bug, Fairy",0'04'',0.44 lbs,3,Honey Gather,Shield Dust,Sweet Veil,304,40,45,40,55,40,84,190.0,70.0,61.0,Medium Fast,"Bug, Fairy",50.0,20.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
871,743,Ribombee,Bandelby,アブリボン (Aburibbon),False,False,False,False,False,False,True,False,Normal,Bee Fly Pokémon,"Bug, Fairy",0'08'',1.1 lbs,3,Honey Gather,Shield Dust,Sweet Veil,464,60,55,60,95,70,124,75.0,70.0,162.0,Medium Fast,"Bug, Fairy",50.0,20.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
872,744,Rockruff,Wuffels,イワンコ (Iwanko),False,False,False,False,False,False,True,False,Normal,Puppy Pokémon,Rock,1'08'',20.28 lbs,3,Keen Eye,Vital Spirit,Steadfast,280,45,65,40,30,40,60,190.0,70.0,56.0,Medium Fast,Field,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
873,744,Own Tempo Rockruff,Wuffels,イワンコ (Iwanko),False,False,False,False,False,False,True,False,Normal,Puppy Pokémon,Rock,1'08'',20.28 lbs,1,Own Tempo,,,280,45,65,40,30,40,60,190.0,70.0,56.0,Medium Fast,Field,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
874,745,Lycanroc Midday Form,Wolwerock,ルガルガン (Lugarugan),False,False,False,False,False,False,True,False,Normal,Wolf Pokémon,Rock,2'07'',55.12 lbs,3,Keen Eye,Sand Rush,Steadfast,487,75,115,65,55,65,112,90.0,70.0,170.0,Medium Fast,Field,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
875,745,Lycanroc Midnight Form,Wolwerock,ルガルガン (Lugarugan),False,False,False,False,False,False,True,False,Normal,Wolf Pokémon,Rock,3'07'',55.12 lbs,3,Keen Eye,Vital Spirit,No Guard,487,85,115,75,55,75,82,90.0,70.0,170.0,Medium Fast,Field,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
876,745,Lycanroc Dusk Form,Wolwerock,ルガルガン (Lugarugan),False,False,False,False,False,False,True,False,Normal,Wolf Pokémon,Rock,2'07'',55.12 lbs,1,Tough Claws,,,487,75,117,65,55,65,110,90.0,70.0,170.0,Medium Fast,Field,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
877,746,Wishiwashi Solo Form,Lusardin,ヨワシ (Yowashi),False,False,False,False,False,False,True,False,Normal,Small Fry Pokémon,Water,0'08'',0.66 lbs,1,Schooling,,,175,45,20,20,25,25,40,60.0,70.0,61.0,Fast,Water 2,50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
878,746,Wishiwashi School Form,Lusardin,ヨワシ (Yowashi),False,False,False,False,False,False,True,False,Normal,Small Fry Pokémon,Water,26'11'',173.28 lbs,1,Schooling,,,620,45,140,130,140,135,30,60.0,70.0,217.0,Fast,Water 2,50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
879,747,Mareanie,Garstella,ヒドイデ (Hidoide),False,False,False,False,False,False,True,False,Normal,Brutal Star Pokémon,"Poison, Water",1'04'',17.64 lbs,3,Merciless,Limber,Regenerator,305,50,53,62,43,52,45,190.0,70.0,61.0,Medium Fast,Water 1,50.0,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
880,748,Toxapex,Aggrostella,ドヒドイデ (Dohidoide),False,False,False,False,False,False,True,False,Normal,Brutal Star Pokémon,"Poison, Water",2'04'',31.97 lbs,3,Merciless,Limber,Regenerator,495,50,63,152,53,142,35,75.0,70.0,173.0,Medium Fast,Water 1,50.0,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
881,749,Mudbray,Pampuli,ドロバンコ (Dorobanko),False,False,False,False,False,False,True,False,Normal,Donkey Pokémon,Ground,3'03'',242.51 lbs,3,Own Tempo,Stamina,Inner Focus,385,70,100,70,45,55,45,190.0,70.0,77.0,Medium Fast,Field,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
882,750,Mudsdale,Pampross,バンバドロ (Banbadoro),False,False,False,False,False,False,True,False,Normal,Draft Horse Pokémon,Ground,8'02'',2028.25 lbs,3,Own Tempo,Stamina,Inner Focus,500,100,125,100,55,85,35,60.0,70.0,175.0,Medium Fast,Field,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
883,751,Dewpider,Araqua,シズクモ (Shizukumo),False,False,False,False,False,False,True,False,Normal,Water Bubble Pokémon,"Water, Bug",1'00'',8.82 lbs,2,Water Bubble,,Water Absorb,269,38,40,52,40,72,27,200.0,70.0,54.0,Medium Fast,"Bug, Water 1",50.0,15.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
884,752,Araquanid,Aranestro,オニシズクモ (Onishizukumo),False,False,False,False,False,False,True,False,Normal,Water Bubble Pokémon,"Water, Bug",5'11'',180.78 lbs,2,Water Bubble,,Water Absorb,454,68,70,92,50,132,42,100.0,70.0,159.0,Medium Fast,"Bug, Water 1",50.0,15.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
885,753,Fomantis,Imantis,カリキリ (Karikiri),False,False,False,False,False,False,True,False,Normal,Sickle Grass Pokémon,Grass,1'00'',3.31 lbs,2,Leaf Guard,,Contrary,250,40,55,35,50,35,35,190.0,70.0,50.0,Medium Fast,Grass,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
886,754,Lurantis,Mantidea,ラランテス (Lalantes),False,False,False,False,False,False,True,False,Normal,Bloom Sickle Pokémon,Grass,2'11'',40.79 lbs,2,Leaf Guard,,Contrary,480,70,105,90,80,90,45,75.0,70.0,168.0,Medium Fast,Grass,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
887,755,Morelull,Bubungus,ネマシュ (Nemasyu),False,False,False,False,False,False,True,False,Normal,Illuminating Pokémon,"Grass, Fairy",0'08'',3.31 lbs,3,Illuminate,Effect Spore,Rain Dish,285,40,35,55,65,75,15,190.0,70.0,57.0,Medium Fast,Grass,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
888,756,Shiinotic,Lamellux,マシェード (Mashade),False,False,False,False,False,False,True,False,Normal,Illuminating Pokémon,"Grass, Fairy",3'03'',25.35 lbs,3,Illuminate,Effect Spore,Rain Dish,405,60,45,80,90,100,30,75.0,70.0,142.0,Medium Fast,Grass,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
889,757,Salandit,Molunk,ヤトウモリ (Yatoumori),False,False,False,False,False,False,True,False,Normal,Toxic Lizard Pokémon,"Poison, Fire",2'00'',10.58 lbs,2,Corrosion,,Oblivious,320,48,44,40,71,40,77,120.0,70.0,64.0,Medium Fast,"Dragon, Monster",87.5,20.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
